American Constitutional Law,008477,HISTORY,366,0,0,0,0,0,0,1,0,0,0,0
The History of the Book,023681,HISTORY,367,0,0,0,0,0,0,0,0,1,0,0
History of Public Health in America,005376,HISTORY,369,0,0,0,0,0,0,0,0,1,0,0
Twentieth-Century American Medicine,018120,HISTORY,370,0,0,1,0,0,0,0,0,0,0,0
Feast and Famine: Food in Global History,022450,HISTORY,371,0,0,1,0,0,0,0,0,0,0,0
France and Africa: The Politics and Culture of (Post-)Coloniality,025114,HISTORY,372,0,0,1,0,0,0,0,0,0,0,0
Women, Gender, and Sexuality in U.S. History,019105,HISTORY,374,0,0,1,0,0,0,0,0,0,0,0
Women, Gender, and Sexuality in U.S. History,021373,HISTORY,374D,0,0,0,0,0,0,0,0,0,0,0
Global History of Sexuality,022550,HISTORY,377,0,0,1,0,0,0,0,0,0,0,0
Politics and Culture Between Europe and the Middle East,025243,HISTORY,378SA,0,0,1,0,0,0,0,0,0,0,0
Roman Catholic Tradition,009246,HISTORY,380,0,0,0,0,0,0,0,0,0,0,0
Veterans Oral History Project,021903,HISTORY,381S,0,0,0,0,0,0,0,0,0,0,0
Digital Durham,020459,HISTORY,382S,0,0,0,0,0,0,0,0,1,0,0
Warfare in the Twentieth Century,005192,HISTORY,383,0,0,0,0,0,0,0,0,0,0,0
The People's Republic of China, 1949-Present,025145,HISTORY,384,0,0,1,0,0,0,0,0,0,0,0
White People: In Anthropological Perspective,024156,HISTORY,385S,0,0,0,0,0,0,0,0,0,0,0
Apartheid South Africa and the Struggles for Democracy,023888,HISTORY,386S,0,0,0,0,0,0,0,0,0,0,0
The Scientific Revolution,022759,HISTORY,388S,0,0,0,0,0,0,0,0,0,1,0
Family Rights/Human Rights,023868,HISTORY,389S,0,0,0,0,0,0,0,0,0,0,0
Topics in History Lecture,005147,HISTORY,390,0,0,0,0,0,0,0,0,0,0,0
Duke in Madrid: Special Topics in History,005111,HISTORY,390A-01,0,0,0,0,0,0,0,0,0,0,0
Duke in China: Special Topics in History,005115,HISTORY,390A-02,0,0,0,0,0,0,0,0,0,0,0
Duke in France: Special Topics in History,005116,HISTORY,390A-03,0,0,0,0,0,0,0,0,0,0,0
Duke in Andes: Special Topics in History,005118,HISTORY,390A-04,0,0,0,0,0,0,0,0,0,0,0
Duke in Italy: Special Topics in History,005119,HISTORY,390A-05,0,0,0,0,0,0,0,0,0,0,0
Duke in Russia: Special Topics in History,005120,HISTORY,390A-06,0,0,0,0,0,0,0,0,0,0,0
Duke in Berlin: Special Topics in History,005122,HISTORY,390A-08,0,0,0,0,0,0,0,0,0,0,0
Duke in Istanbul: Special Topics in History,005124,HISTORY,390A-10,0,0,0,0,0,0,0,0,0,0,0
Duke in Vienna: Special Topics in History,005125,HISTORY,390A-11,0,0,0,0,0,0,0,0,0,0,0
Duke in Venice: Special Topics on History,005127,HISTORY,390A-12,0,0,0,0,0,0,0,0,0,0,0
Duke in South Africa: Special Topics in History,015956,HISTORY,390A-13,0,0,0,0,0,0,0,0,0,0,0
Duke in Turkey: Special Topics,020868,HISTORY,390A-14,0,0,0,0,0,0,0,0,0,0,0
Study Abroad: Seminar on Historical Topics,005128,HISTORY,390AS,0,0,0,0,0,0,0,0,0,0,0
Topics in History Seminar,005160,HISTORY,390S,0,0,0,0,0,0,0,0,0,0,0
Topics in Digital History and Humanities,023511,HISTORY,390S-1,0,0,0,0,0,0,0,0,0,0,0
Independent Study,020803,HISTORY,391,0,0,0,0,0,0,0,0,0,0,0
Independent Study,020799,HISTORY,392,0,0,0,0,0,0,0,0,0,0,0
Research Independent Study,005378,HISTORY,393,0,0,0,0,0,0,0,0,1,0,0
Post-1945 America,024699,HISTORY,395S,0,0,1,0,0,0,0,0,0,0,0
Racial Justice in the 20th Century US and South Africa,023887,HISTORY,396S,0,0,0,0,0,0,0,0,0,0,0
Human Rights and Documentary: Aesthetics, Ethics, History,025095,HISTORY,398S,0,0,0,0,0,0,0,0,0,0,0
Politics and Obligations of Memory,020049,HISTORY,403S,0,0,0,0,0,0,0,0,0,0,0
Women and the Law in U.S. History,024108,HISTORY,404,0,0,1,0,0,0,0,0,0,0,0
Historicizing Whiteness,020184,HISTORY,411S,0,0,0,0,0,0,0,0,0,0,0
Mayas, Aztecs and Incas: The World According to the Indigenous People of Latin America,019872,HISTORY,412D,0,0,0,0,0,0,1,0,0,0,0
Research in Human Rights,022361,HISTORY,414S,0,0,1,0,0,0,0,0,0,0,0
Critical Interventions in Middle East Studies and Policy,025055,HISTORY,417S,0,0,1,0,0,0,0,0,0,0,0
Biography, Life Writing, Autofiction,023334,HISTORY,420,0,0,1,0,0,0,0,0,0,0,0
Archiving and Visualizing Asia: Politics and Poetics of Knowledge Production,025066,HISTORY,448S,0,0,1,0,0,0,0,0,0,0,0
South African Life Histories,020213,HISTORY,450S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: History of Zionism and the State of Israel,020212,HISTORY,451S,0,0,1,0,0,0,0,0,0,0,0
World War I and the History of Art \u0026 Architecture: Germany and Beyond,025273,HISTORY,452S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar - Globalization: Asia and Asian America,020148,HISTORY,454S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: Palestine and Arab-Israeli Conflict,021891,HISTORY,455S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: Intercolonial Relations in British America, 1600-1763,020026,HISTORY,456S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: Maroon Societies in America,020209,HISTORY,457S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: Grassroots Politics \u0026 Social Movements,021818,HISTORY,458S,0,0,0,0,0,0,1,0,0,0,0
Capstone Seminar: Sex, Celibacy, and Purity in the Middle Ages,020214,HISTORY,459S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: The Black Death and Medieval Society,020066,HISTORY,460S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: Clothing and U.S. History,020069,HISTORY,461S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: Heresy and Inquisition in the Middle Ages,020605,HISTORY,462S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: Medieval Communities,020072,HISTORY,463S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: Geopolitics of War and Empire in the Modern World,020477,HISTORY,464S,0,0,0,0,0,0,0,0,1,0,0
Capstone Seminar: History of the U.S./Mexico Border, 18th to 20th Centuries,020166,HISTORY,465S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: The Militarization of the Western World,020490,HISTORY,466S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: Russia-USSR-Russia: History of Communism,020493,HISTORY,467S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: Literature \u0026 Terrorism,021791,HISTORY,468S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: Leadership in American History,020033,HISTORY,470S,0,0,0,0,0,0,1,0,0,0,0
Capstone Seminar: Latin American Left Turns: A New Politics for the 21st Century?,021855,HISTORY,471S,0,0,1,0,0,0,0,0,0,0,0
Two Koreas: History, Society and Culture,017073,HISTORY,473,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: The United States and Europe in the Twentieth Century,022161,HISTORY,473S,0,0,0,0,0,0,0,0,1,0,0
Capstone Seminar - Madness and Society in Historical Perspective,022595,HISTORY,474S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar Genocide: Race, Religion, and Violence in the Twentieth Century Europe,022533,HISTORY,475S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: American Militarism,023682,HISTORY,476S,0,0,0,0,0,0,1,0,0,0,0
Capstone Seminar: Regulating American Business: Historical Perspectives,020067,HISTORY,477S,0,0,0,0,0,0,1,0,0,0,0
Capstone Seminar: Race and Power in World History,022523,HISTORY,478S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: Russia's Path to Capitalism,023918,HISTORY,479S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminars in Classical Studies,002804,HISTORY,480S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: The Age of Jim Crow: Racial Segregation from Plessy (1896) to Brown (1954),020073,HISTORY,481S,0,0,0,0,0,0,1,0,0,0,0
Capstone Seminar: History of Torture,024354,HISTORY,483S,0,0,0,0,0,0,1,0,0,0,0
Capstone Seminar: African Americans and the World,025060,HISTORY,484S,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar: Immigration Policy History,020492,HISTORY,487S,0,0,0,0,0,0,1,0,0,0,0
Capstone: Research in Human Rights,025138,HISTORY,488S,0,0,0,0,0,0,0,0,0,0,0
Capstone Seminar: Narrative, History, and Historical Fiction,022145,HISTORY,489S,0,0,0,0,0,0,0,0,1,0,0
Special Topics in History,023984,HISTORY,490,0,0,0,0,0,0,0,0,0,0,0
Seminars in Special Topics,005383,HISTORY,490S,0,0,0,0,0,0,0,0,0,0,0
