text,upvotes,downvotes,student_id,comment_id
Here is a comment by student #2914 for the class with id #000610. I give it 4 difficulty and 4 quality.,0,0,2914,290
Here is a comment by student #1562 for the class with id #000610. I give it 5 difficulty and 4 quality.,0,0,1562,291
Here is a comment by student #3003 for the class with id #000610. I give it 5 difficulty and 2 quality.,6,0,3003,292
Here is a comment by student #2263 for the class with id #000610. I give it 5 difficulty and 2 quality.,0,1,2263,293
Here is a comment by student #1744 for the class with id #000610. I give it 5 difficulty and 2 quality.,5,1,1744,294
Here is a comment by student #3200 for the class with id #016047. I give it 4 difficulty and 4 quality.,2,0,3200,295
Here is a comment by student #2521 for the class with id #016047. I give it 5 difficulty and 3 quality.,5,2,2521,296
Here is a comment by student #2054 for the class with id #016047. I give it 2 difficulty and 5 quality.,0,0,2054,297
Here is a comment by student #2932 for the class with id #016047. I give it 1 difficulty and 5 quality.,2,2,2932,298
Here is a comment by student #2845 for the class with id #016047. I give it 3 difficulty and 3 quality.,1,0,2845,299
Here is a comment by student #3892 for the class with id #016047. I give it 3 difficulty and 1 quality.,6,0,3892,300
Here is a comment by student #3855 for the class with id #016047. I give it 2 difficulty and 5 quality.,0,0,3855,301
Here is a comment by student #2166 for the class with id #016047. I give it 3 difficulty and 2 quality.,6,0,2166,302
Here is a comment by student #3626 for the class with id #016047. I give it 2 difficulty and 5 quality.,2,0,3626,303
Here is a comment by student #2547 for the class with id #016047. I give it 4 difficulty and 1 quality.,2,0,2547,304
Here is a comment by student #2533 for the class with id #009676. I give it 5 difficulty and 5 quality.,8,2,2533,305
Here is a comment by student #1912 for the class with id #009676. I give it 5 difficulty and 3 quality.,0,0,1912,306
Here is a comment by student #3362 for the class with id #009676. I give it 4 difficulty and 2 quality.,8,1,3362,307
Here is a comment by student #3122 for the class with id #009676. I give it 1 difficulty and 2 quality.,0,0,3122,308
Here is a comment by student #1240 for the class with id #020168. I give it 5 difficulty and 2 quality.,4,0,1240,309
Here is a comment by student #1714 for the class with id #020168. I give it 5 difficulty and 3 quality.,6,0,1714,310
Here is a comment by student #2253 for the class with id #020168. I give it 2 difficulty and 1 quality.,6,0,2253,311
Here is a comment by student #2333 for the class with id #021438. I give it 4 difficulty and 3 quality.,7,1,2333,312
Here is a comment by student #1421 for the class with id #021438. I give it 3 difficulty and 3 quality.,7,0,1421,313
Here is a comment by student #3780 for the class with id #021438. I give it 1 difficulty and 5 quality.,5,0,3780,314
Here is a comment by student #2490 for the class with id #021438. I give it 3 difficulty and 4 quality.,7,0,2490,315
Here is a comment by student #3981 for the class with id #021438. I give it 1 difficulty and 3 quality.,1,0,3981,316
Here is a comment by student #1161 for the class with id #021438. I give it 1 difficulty and 2 quality.,4,0,1161,317
Here is a comment by student #1082 for the class with id #021438. I give it 2 difficulty and 1 quality.,0,0,1082,318
Here is a comment by student #1261 for the class with id #021438. I give it 4 difficulty and 3 quality.,0,0,1261,319
Here is a comment by student #1774 for the class with id #021438. I give it 1 difficulty and 3 quality.,2,0,1774,320
Here is a comment by student #2323 for the class with id #021438. I give it 4 difficulty and 5 quality.,5,0,2323,321
Here is a comment by student #3722 for the class with id #021438. I give it 4 difficulty and 3 quality.,1,0,3722,322
Here is a comment by student #1844 for the class with id #021438. I give it 3 difficulty and 5 quality.,7,0,1844,323
Here is a comment by student #1223 for the class with id #021438. I give it 3 difficulty and 2 quality.,0,0,1223,324
Here is a comment by student #2295 for the class with id #021438. I give it 5 difficulty and 5 quality.,0,2,2295,325
Here is a comment by student #1572 for the class with id #021438. I give it 3 difficulty and 4 quality.,1,0,1572,326
Here is a comment by student #1873 for the class with id #021438. I give it 4 difficulty and 1 quality.,6,0,1873,327
Here is a comment by student #2534 for the class with id #021438. I give it 4 difficulty and 3 quality.,5,0,2534,328
Here is a comment by student #3952 for the class with id #021438. I give it 5 difficulty and 3 quality.,5,0,3952,329
Here is a comment by student #3575 for the class with id #021438. I give it 1 difficulty and 4 quality.,7,0,3575,330
Here is a comment by student #2075 for the class with id #021438. I give it 5 difficulty and 4 quality.,0,0,2075,331
Here is a comment by student #2425 for the class with id #021438. I give it 1 difficulty and 5 quality.,7,0,2425,332
Here is a comment by student #3978 for the class with id #021438. I give it 5 difficulty and 3 quality.,2,2,3978,333
Here is a comment by student #1315 for the class with id #023238. I give it 3 difficulty and 4 quality.,4,0,1315,334
Here is a comment by student #1227 for the class with id #023238. I give it 5 difficulty and 5 quality.,0,1,1227,335
Here is a comment by student #2174 for the class with id #023238. I give it 1 difficulty and 4 quality.,0,0,2174,336
Here is a comment by student #2018 for the class with id #023238. I give it 1 difficulty and 2 quality.,7,0,2018,337
Here is a comment by student #2046 for the class with id #023238. I give it 1 difficulty and 4 quality.,5,0,2046,338
Here is a comment by student #3930 for the class with id #000629. I give it 2 difficulty and 3 quality.,0,0,3930,339
Here is a comment by student #3529 for the class with id #000629. I give it 4 difficulty and 4 quality.,5,0,3529,340
Here is a comment by student #3001 for the class with id #000629. I give it 3 difficulty and 1 quality.,4,2,3001,341
Here is a comment by student #3643 for the class with id #000629. I give it 4 difficulty and 5 quality.,1,0,3643,342
Here is a comment by student #2123 for the class with id #000629. I give it 5 difficulty and 2 quality.,0,0,2123,343
Here is a comment by student #2025 for the class with id #000629. I give it 5 difficulty and 2 quality.,2,0,2025,344
Here is a comment by student #1624 for the class with id #000629. I give it 4 difficulty and 2 quality.,6,0,1624,345
Here is a comment by student #1855 for the class with id #000629. I give it 1 difficulty and 3 quality.,0,0,1855,346
Here is a comment by student #2833 for the class with id #000629. I give it 4 difficulty and 4 quality.,5,0,2833,347
Here is a comment by student #1544 for the class with id #000629. I give it 4 difficulty and 2 quality.,0,0,1544,348
Here is a comment by student #2195 for the class with id #000629. I give it 2 difficulty and 5 quality.,1,0,2195,349
Here is a comment by student #2496 for the class with id #000629. I give it 2 difficulty and 2 quality.,5,0,2496,350
Here is a comment by student #2928 for the class with id #000629. I give it 1 difficulty and 5 quality.,8,0,2928,351
Here is a comment by student #1474 for the class with id #000621. I give it 1 difficulty and 5 quality.,4,0,1474,352
Here is a comment by student #2764 for the class with id #000621. I give it 2 difficulty and 2 quality.,0,2,2764,353
Here is a comment by student #2355 for the class with id #000621. I give it 1 difficulty and 1 quality.,7,2,2355,354
Here is a comment by student #1577 for the class with id #000621. I give it 3 difficulty and 4 quality.,0,0,1577,355
Here is a comment by student #2322 for the class with id #000638. I give it 2 difficulty and 3 quality.,6,2,2322,356
Here is a comment by student #3422 for the class with id #000638. I give it 4 difficulty and 2 quality.,7,0,3422,357
Here is a comment by student #2753 for the class with id #000638. I give it 1 difficulty and 3 quality.,8,0,2753,358
Here is a comment by student #2531 for the class with id #000638. I give it 1 difficulty and 2 quality.,4,1,2531,359
Here is a comment by student #2091 for the class with id #000638. I give it 4 difficulty and 3 quality.,0,0,2091,360
Here is a comment by student #2413 for the class with id #000638. I give it 1 difficulty and 1 quality.,4,2,2413,361
Here is a comment by student #3348 for the class with id #000638. I give it 2 difficulty and 4 quality.,0,0,3348,362
Here is a comment by student #3592 for the class with id #022830. I give it 5 difficulty and 4 quality.,7,2,3592,363
Here is a comment by student #1515 for the class with id #022830. I give it 1 difficulty and 4 quality.,8,0,1515,364
Here is a comment by student #3944 for the class with id #022830. I give it 2 difficulty and 4 quality.,5,2,3944,365
Here is a comment by student #3143 for the class with id #022830. I give it 1 difficulty and 3 quality.,0,0,3143,366
Here is a comment by student #2523 for the class with id #022830. I give it 5 difficulty and 5 quality.,3,0,2523,367
Here is a comment by student #1153 for the class with id #022830. I give it 1 difficulty and 1 quality.,1,0,1153,368
Here is a comment by student #1125 for the class with id #022830. I give it 5 difficulty and 5 quality.,7,0,1125,369
Here is a comment by student #1947 for the class with id #022830. I give it 4 difficulty and 4 quality.,1,0,1947,370
Here is a comment by student #2759 for the class with id #002789. I give it 2 difficulty and 4 quality.,5,0,2759,371
Here is a comment by student #2149 for the class with id #002789. I give it 2 difficulty and 1 quality.,4,0,2149,372
Here is a comment by student #2273 for the class with id #002789. I give it 5 difficulty and 3 quality.,0,0,2273,373
Here is a comment by student #3593 for the class with id #002789. I give it 2 difficulty and 1 quality.,4,0,3593,374
Here is a comment by student #2250 for the class with id #002789. I give it 5 difficulty and 4 quality.,4,1,2250,375
Here is a comment by student #1522 for the class with id #002789. I give it 3 difficulty and 1 quality.,0,0,1522,376
Here is a comment by student #1652 for the class with id #002789. I give it 4 difficulty and 3 quality.,1,2,1652,377
Here is a comment by student #3223 for the class with id #002789. I give it 2 difficulty and 4 quality.,7,0,3223,378
Here is a comment by student #2944 for the class with id #002789. I give it 1 difficulty and 5 quality.,0,1,2944,379
Here is a comment by student #2122 for the class with id #002789. I give it 4 difficulty and 5 quality.,0,0,2122,380
Here is a comment by student #2693 for the class with id #002789. I give it 3 difficulty and 3 quality.,0,2,2693,381
Here is a comment by student #3234 for the class with id #002789. I give it 4 difficulty and 1 quality.,7,0,3234,382
Here is a comment by student #2104 for the class with id #002789. I give it 4 difficulty and 2 quality.,7,0,2104,383
Here is a comment by student #3863 for the class with id #002789. I give it 3 difficulty and 1 quality.,6,0,3863,384
Here is a comment by student #3424 for the class with id #002789. I give it 5 difficulty and 5 quality.,4,0,3424,385
